engdeu7209,wmt23.ONLINE-W,100,TGT,eng,deu,0,elitr_minuting-25#ONLINE-W,False,"[{""start_i"":129,""end_i"":137,""severity"":""major"",""error_type"":[""Accuracy"",""Mistranslation""]}]",1717573044.094,1717573047.979
engdeu7209,wmt23.ONLINE-W,99,TGT,eng,deu,0,elitr_minuting-25#ONLINE-W,False,"[{""start_i"":186,""end_i"":192,""severity"":""minor"",""error_type"":[""Accuracy"",""Mistranslation""]},{""start_i"":454,""end_i"":460,""severity"":""minor"",""error_type"":[""Accuracy"",""Mistranslation""]},{""start_i"":486,""end_i"":492,""severity"":""minor"",""error_type"":[""Accuracy"",""Mistranslation""]},{""start_i"":1111,""end_i"":1116,""severity"":""minor"",""error_type"":[""Accuracy"",""Mistranslation""]}]",1717572944.625,1717572992.457
engdeu7209,wmt23.NLLB_Greedy,98,TGT,eng,deu,0,imtheq.110350767978472992#NLLB_Greedy,False,[],1717572914.369,1717572914.369
engdeu7209,wmt23.NLLB_Greedy,97,TGT,eng,deu,0,imtheq.110350767978472992#NLLB_Greedy,False,[],1717572911.185,1717572911.185
engdeu7209,wmt23.NLLB_Greedy,96,TGT,eng,deu,0,imtheq.110350767978472992#NLLB_Greedy,False,[],1717572904.329,1717572904.329
engdeu7209,wmt23.ONLINE-Y,95,TGT,eng,deu,0,metro.co.uk.66063#ONLINE-Y,False,"[{""start_i"":106,""end_i"":124,""severity"":""major"",""error_type"":[""Accuracy"",""Mistranslation""]},{""start_i"":242,""end_i"":255,""severity"":""minor"",""error_type"":[""Style"",""Unidiomatic style""]}]",1717572842.887,1717572854.027
engdeu7209,wmt23.ONLINE-Y,94,TGT,eng,deu,0,metro.co.uk.66063#ONLINE-Y,False,"[{""start_i"":311,""end_i"":315,""severity"":""major"",""error_type"":[""Accuracy"",""Mistranslation""]},{""start_i"":372,""end_i"":385,""severity"":""minor"",""error_type"":[""Style"",""Unidiomatic style""]},{""start_i"":529,""end_i"":532,""severity"":""minor"",""error_type"":[""Accuracy"",""Mistranslation""]},{""start_i"":723,""end_i"":736,""severity"":""major"",""error_type"":[""Accuracy"",""Mistranslation""]},{""start_i"":792,""end_i"":799,""severity"":""minor"",""error_type"":[""Style"",""Unidiomatic style""]},{""start_i"":991,""end_i"":999,""severity"":""minor"",""error_type"":[""Style"",""Unidiomatic style""]}]",1717572773.64,1717572827.21
engdeu7209,wmt23.ONLINE-W,93,TGT,eng,deu,0,manlycoffee.110351250115060992#ONLINE-W,False,[],1717572750.107,1717572750.107
engdeu7209,wmt23.ONLINE-W,92,TGT,eng,deu,0,manlycoffee.110351250115060992#ONLINE-W,False,[],1717572748.488,1717572748.488
engdeu7209,wmt23.ONLINE-W,91,TGT,eng,deu,0,manlycoffee.110351250115060992#ONLINE-W,False,[],1717572733.06,1717572733.061
engdeu7209,wmt23.ONLINE-W,90,TGT,eng,deu,0,manlycoffee.110351250115060992#ONLINE-W,False,[],1717572731.56,1717572731.56
engdeu7209,wmt23.ONLINE-W,89,TGT,eng,deu,0,manlycoffee.110351250115060992#ONLINE-W,False,[],1717572726.89,1717572726.89
engdeu7209,wmt23.AIRC,88,TGT,eng,deu,0,voa-zimbabwe.2515#AIRC,False,"[{""start_i"":206,""end_i"":219,""severity"":""minor"",""error_type"":[""Accuracy"",""Mistranslation""]},{""start_i"":758,""end_i"":864,""severity"":""minor"",""error_type"":[""Accuracy"",""Addition""]},{""start_i"":583,""end_i"":609,""severity"":""major"",""error_type"":[""Accuracy"",""Mistranslation""]}]",1717572665.266,1717572709.544
engdeu7209,wmt23.AIRC,87,TGT,eng,deu,0,voa-zimbabwe.2515#AIRC,False,"[{""start_i"":261,""end_i"":270,""severity"":""minor"",""error_type"":[""Style"",""Unidiomatic style""]},{""start_i"":529,""end_i"":545,""severity"":""minor"",""error_type"":[""Style"",""Unidiomatic style""]}]",1717572635.162,1717572654.155
engdeu7209,wmt23.AIRC,86,TGT,eng,deu,0,voa-zimbabwe.2515#AIRC,False,[],1717572624.402,1717572624.402
engdeu7209,wmt23.ONLINE-M,85,TGT,eng,deu,0,charles_perkins.110350296663756000#ONLINE-M,False,"[{""start_i"":5,""end_i"":22,""severity"":""major"",""error_type"":[""Style"",""Unidiomatic style""]}]",1717572594.799,1717572607.074
engdeu7209,wmt23.ONLINE-M,84,TGT,eng,deu,0,charles_perkins.110350296663756000#ONLINE-M,False,[],1717572591.346,1717572591.346
engdeu7209,wmt23.ONLINE-M,83,TGT,eng,deu,0,charles_perkins.110350296663756000#ONLINE-M,False,[],1717572580.705,1717572580.705
engdeu7209,wmt23.GPT4-5shot,82,TGT,eng,deu,0,elitr_minuting-15#GPT4-5shot,False,"[{""start_i"":224,""end_i"":232,""severity"":""minor"",""error_type"":[""Accuracy"",""Untranslated""]},{""start_i"":1536,""end_i"":1544,""severity"":""minor"",""error_type"":[""Accuracy"",""Untranslated""]}]",1717572503.486,1717572553.769
engdeu7209,wmt23.GPT4-5shot,81,TGT,eng,deu,0,arXiv_csAI_bot.110348645585892000#GPT4-5shot,False,"[{""start_i"":978,""end_i"":993,""severity"":""minor"",""error_type"":[""Accuracy"",""Mistranslation""]}]",1717572471.148,1717572472.864
